recno,uid,R,GCVS,RAJ2000,DEJ2000,pmRA,e_pmRA,pmDE,e_pmDE,Epoch,GLON,GLAT,VarType,Per,OutDate,Cl,l_Maxmag,Maxmag,n_Maxmag,l_Minmag,Minmag,u_Minmag,n_Minmag,ref(Coo),f_ref(Coo),ref(pm),ref(CV),f_ref(CV),ref(CV)2,f_ref(CV)2,ref(Cha),u_ref(Cha),n_ref(Cha),ref(Sp),n_ref(Sp),u_ref(Sp),f_ref(Sp),ref(Per),f_ref(Per),Names,IUE,HST,ARIEL5,HEAO1,HEAO2,EXOSAT,ROSAT,GINGA,ASCA,EUVE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000_x,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
1694,7167,,V2069 Cyg,320.9368333333333,42.30049999999999,0.0047,0.005,-0.0037,0.005,2000.0,87,-6,CV/DQ:,0.31168,,,,16.0,V,,,,,2004-106,,2004-106,1996-09,,,,1996-09,,,1996-09,S,,,2001-43,,Cyg6; RX J2123.7+421,,,,,,,R,,,,Gaia DR3 1970340955998528512,320.93674374792,42.30044460336,0.0,0.0,151.0,1636148068921376768,1970340955998528512,1059973573,0.0209,0.0224,0.8408,0.0282,29.8679,2.966,-2.051,0.03,-2.143,0.028023012,-0.1029,-0.1576,0.0941,-0.133,0.1838,-0.1819,-0.118,-0.1668,0.0196,-0.0253,406,0,406,0,2.1796,485.5,0.08,1.1117,31,false,1.525,,,,,,,,47,27,0.041601,49,0.03172,135.7,0,0,1.077,0,412,11098.0353,87.2019,127.268,15.574251,0.008965,47,5474.91,150.47,36.3854,15.9926,0.02997,47,8333.99,183.543,45.4062,14.945763,0.024208,1.244,0,1,0,1,0,1.046838,0.418349,0.628489,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999995,5734.6,5705.2,5765.8,4.3681,4.3523,4.3867,-4.1345,-4.1467,-4.1034,1107.4069,1075.5793,1135.9878,0.6692,0.6511,0.6873,0.5534,0.538,0.5688,0.3073,0.2987,0.3159,MARCS,320.93675607112,42.30045412898,0.472926,0.451551,-0.0106,0.310919
1716,7100,*,SS Cyg,325.6783333333333,43.58608333333333,0.1101,0.0021,0.03,0.0019,2000.0,91,-7,UGSS,0.27513,,,,8.2,v,,12.1,,v,2004-105,,2004-105,1983-12,,,,1983-12,,,1983-12,S,,,1990-35,,BD +42 4189a,U,H,5,1,2,E,,G,A,X,Gaia DR3 1972957892448494592,325.67903728581,43.58622246873,0.0,0.0,6.0,1636148068921376768,1972957892448494592,1478494956,0.0222,0.0261,8.8541,0.0304,291.4527,117.219,112.385,0.029,33.315,0.032866023,0.0334,0.025,-0.1652,-0.152,8.0E-4,-0.1644,-0.2915,-0.0237,0.0209,0.0662,456,456,448,8,33.7668,5976.2,0.318,124.18,31,false,1.497,,,,,,,,52,28,0.047052,63,0.5932,104.7,0,0,2.327,0,312,404074.49578,5127.58,78.8042,11.671213,0.01405,36,192954.0,11744.6,16.4292,12.124909,0.066145,36,331044.0,12309.0,26.8944,10.94818,0.040547,1.297,0,0,0,1,0,1.176729,0.453696,0.723033,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99999,5582.8,5525.1,5651.8,4.6033,4.5948,4.6127,-4.0988,-4.1387,-3.9917,112.8046,112.402,113.1882,0.7623,0.7221,0.8106,0.6226,0.5885,0.6634,0.3457,0.3267,0.3685,MARCS,325.67834770733,43.58607440069,0.475582,0.534037,0.0797,1.902751
1715,7160,,V1668 Cyg,325.64674999999994,44.03191666666666,,,,,,91,-7,NA,0.1384,1978.69,,,6.7,p,,19.8,,B,C00002,,,1987-08,,,,1987-08,,,1980-02,X,:,,1990-38,,,U,,,,,,,,,,Gaia DR3 1973744386858003712,325.64710774916,44.031778616,0.0,0.0,171.0,1636148068921376768,1973744386858003712,299768286,0.4658,0.4929,0.3019,0.6147,0.4911,5.828,-2.603,0.633,-5.214,0.60975426,-0.0193,0.0288,-0.1698,-0.1281,0.1576,-0.0844,-0.3874,0.1305,-0.1069,-0.1927,343,0,342,1,3.2583,461.92,2.673,3.7733,31,false,1.508,,,,,,,,39,24,0.948027,44,0.01446,5.808,0,0,1.127,0,370,136.74623,1.39661,97.913,20.347578,0.011426,35,77.8338,5.80535,13.4073,20.610622,0.081029,40,83.5901,5.24062,15.9504,19.942509,0.068174,1.18,0,1,0,2,0,0.668114,0.263044,0.405069,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.078711,0.0,0.921284,,,,,,,,,,,,,,,,,,,,,,,325.64712384332,44.03180178917,10.219909,9.957376,-0.1773,1.050882
1721,7170,*,V2209 Cyg,326.01574999999997,44.650611111111104,0.01,0.003,-0.012,0.003,2000.0,91,-6,UG:,,,,,15.3,B,<,17.5,,B,2003-115,,2003-115,1999-20,,,,1999-20,,,,,,,,,Antipin V66,,,,,,,,,,,Gaia DR3 1973867635249022336,326.01575307982,44.65049334274,0.0,0.0,47.0,1636148068921376768,1973867635249022336,1187096159,0.0567,0.0561,0.8738,0.0608,14.3618,6.393,-4.482,0.072,-4.559,0.07469358,0.1807,0.4488,-0.5539,-0.3386,0.0769,-0.3068,-0.5753,-0.1071,-0.1957,0.2511,409,0,408,1,4.5421,566.44,0.252,2.8307,31,false,1.677,,,,,,,,47,27,0.123365,62,0.3476,49.06,5,6,1.163,0,510,1802.05353,105.752,17.0404,17.547947,0.063775,54,1530.76,253.907,6.02882,17.376274,0.180112,53,2205.85,240.769,9.16167,16.388954,0.118569,2.074,0,48,0,46,0,0.98732,-0.171673,1.158993,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.999997,2.0E-6,1.0E-6,3814.9,3785.2,3845.8,4.2074,4.1168,4.2659,-1.4822,-1.5938,-1.3403,911.9093,842.8717,963.0277,0.1064,0.0333,0.1946,0.0768,0.024,0.1404,0.0413,0.0129,0.0757,PHOENIX,326.01578108018,44.65051360661,1.179877,1.228207,0.2675,0.42404
1719,8157,,Cyg,325.88724999999994,46.20616666666666,,,,,,92,-5,UG,,,,,15.6,c,<,19.0,,c,2005-84,,,2005-85,,,,A9999-99,,,2005-85,X,:,,,,Var. near UGC 11800,,,,,,,,,,,Gaia DR3 1974245184350651904,325.88737859454,46.20616917584,0.002,0.001,111.0,1636148068921376768,1974245184350651904,626379403,1.6833,1.1437,,,,,,,,,-0.3475,,,,,,,,,,106,0,106,0,2.3696,137.74,2.589,1.4725,3,false,,,,,,,,,12,8,5.638968,14,0.3078,25.01,1,0,,0,103,91.84831,2.27269,40.414,20.77969,0.027006,12,35.0125,7.79505,4.49164,21.477983,0.24174,14,94.6492,11.8811,7.96635,19.807602,0.136343,1.412,0,0,0,0,0,1.670382,0.698294,0.972088,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.58E-4,1.76E-4,0.998669,,,,,,,,,,,,,,,,,,,,,,,325.88737859454,46.20616917584,1.683329,1.143651,-0.3475,0.320512
1711,7159,*,V1570 Cyg,325.07037499999996,47.99680555555555,,,,,,,,non-CV,,,,,,,,,,,,,,1992-06,*,,,,,,,,,,,,S 9726,,,,,,,,,,,Gaia DR3 1977999226285907328,325.07043536307,47.99671339292,0.0,0.0,98.0,1636148068921376768,1977999226285907328,1243846726,0.0516,0.0466,0.4466,0.062,7.2082,3.038,-1.071,0.069,-2.843,0.054522753,-0.0311,-0.2088,0.0621,-0.125,0.1717,-0.1318,-0.2636,-0.1948,0.0901,-0.0809,347,0,346,1,1.887,409.7,0.189,1.4173,31,false,1.423,,,,,,,,40,22,0.096787,52,0.002682,61.18,1,0,1.072,0,433,3185.57205,1.93439,1646.81,16.929398,0.002833,50,1241.87,5.83653,212.775,17.603355,0.005816,51,2773.7,5.88161,471.589,16.140245,0.004425,1.261,0,2,0,2,0,1.46311,0.673958,0.789152,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,5261.3,5208.1,5311.3,4.6722,4.6536,4.6889,-0.7208,-0.7768,-0.6538,924.271,894.9954,956.4534,1.2618,1.2199,1.2965,0.9903,0.9561,1.0194,0.5384,0.5197,0.5543,MARCS,325.07044247674,47.99672602764,1.103349,0.885786,-0.0672,0.362253
1705,7138,,V1081 Cyg,323.5661666666666,49.19066666666666,0.0179,0.005,0.0145,0.005,2000.0,93,-1,UGSS,,,,,14.5,p,<,17.5,,p,2004-106,,2004-106,1987-04,/,T00000,,1987-04,,,1992-06,S,,,,,S 8400,,,,,,,,,,,Gaia DR3 1978696415434124672,323.56608117766,49.19064225867,0.0,0.0,30.0,1636148068921376768,1978696415434124672,1273843782,0.0694,0.0772,1.6955,0.0818,20.7293,12.622,12.621,0.099,0.129,0.098228835,0.1885,0.2707,-0.2091,-0.237,0.1183,-0.2349,-0.3796,-0.1344,-0.1585,0.1691,386,0,384,2,-0.2737,386.29,0.0,0.0,31,false,1.597,,,,,,,,45,25,0.153504,59,0.1073,95.22,0,0,0.989,0,475,1364.52661,17.2199,79.2413,17.849913,0.013976,56,796.937,33.3507,23.8957,18.084982,0.045522,56,955.87,42.0562,22.7284,17.2969,0.047919,1.285,0,1,0,2,0,0.788082,0.235069,0.553013,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.935706,0.048624,9.26E-4,,,,,,,,,,,,,,,,,,,,,,,323.56599534922,49.19064168379,1.593288,1.602576,0.1859,0.219491
1712,7144,*,V1251 Cyg,325.22666666666663,48.66202777777777,,,,,,94,-3,UGSU,,,,,12.5,p,<,15.0,,p,2001-07,,,1995-41,,,,1995-27,,*,,,,,,*,Wr 160,,,,,,,,,,,Gaia DR3 1978805267094491904,325.22666363536,48.66198704086,0.0,0.0,35.0,1636148068921376768,1978805267094491904,67025460,0.4126,0.4201,1.9648,0.5167,3.8028,18.459,17.061,0.535,7.046,0.58310837,0.0505,0.2468,0.1333,-0.1389,0.06,-0.2303,-0.0429,-0.017,0.2102,0.0886,320,0,320,0,0.5054,344.78,0.0,0.0,95,false,,1.5004,0.1194,0.147,0.14,0.166,-0.163,0.043,37,23,0.825649,46,0.06485,145.0,0,0,1.019,0,370,153.01799,1.24601,122.807,20.225512,0.00926,20,77.176,7.74407,9.96582,20.619837,0.108982,22,133.635,8.00618,16.6914,19.433098,0.065157,1.378,0,0,0,1,0,1.186739,0.394325,0.792414,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,8.47E-4,3.85E-4,0.998759,,,,,,,,,,,,,,,,,,,,,,,325.22654883222,48.66195572717,8.510473,9.357193,0.106,0.14683
1735,7327,*,PS Lac,331.4160833333333,51.65019444444444,-0.0129,0.005,0.0074,0.005,2000.0,99,-3,UGSS,,,,,15.0,p,,17.6,,p,2004-106,,2004-106,1987-04,/,T00000,,1987-04,,*,,,,,,,VV 442,,,,,,,,,,,Gaia DR3 1980162545467183232,331.41649705447,51.65034345671,0.0,0.0,115.0,1636148068921376768,1980162545467183232,22046201,0.0612,0.0579,0.3197,0.0702,4.5557,3.888,3.561,0.08,1.562,0.06886809,-0.0645,0.0948,0.0322,-0.1838,0.1253,-0.1973,-0.2268,-0.1962,0.0671,-0.1855,401,0,399,2,1.1112,443.8,0.0,0.0,31,false,1.455,,,,,,,,46,26,0.115239,61,0.004397,176.6,0,0,1.039,0,489,1807.86472,1.58178,1142.93,17.544453,0.002914,53,854.373,18.4061,46.418,18.009422,0.023556,55,1622.58,16.4118,98.8664,16.722382,0.011614,1.37,0,11,0,11,0,1.287041,0.46497,0.822071,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,5102.7,5029.4,5139.3,4.7723,4.7535,4.7891,-1.7956,-1.9671,-1.6615,1082.768,1041.0417,1110.1956,0.7924,0.7333,0.823,0.6275,0.5793,0.6525,0.3436,0.3169,0.3574,MARCS,331.41647154617,51.65033651514,1.275322,1.116455,-0.1644,1.068528
1728,7152,,V1404 Cyg,329.3182916666666,52.200194444444435,0.004,0.0,0.0,0.005,2000.0,98,-2,UGZ,,,,,15.7,p,<,17.7,,p,2003-115,,2003-115,1987-04,/,T00000,,1971-03,,,,,,,,,VV 288,,,,,,,,,,,Gaia DR3 1981129467181603840,329.31849269049,52.20022449369,0.0,0.0,109.0,1636148068921376768,1981129467181603840,1585085049,0.0784,0.0578,0.9051,0.1138,7.9519,3.854,0.541,0.092,-3.816,0.11737052,-0.247,-0.0969,-0.0031,-0.017,0.376,-0.0478,-0.3873,0.0841,-0.7634,-0.3534,357,0,356,1,0.8514,391.78,0.0,2.1485E-15,95,false,,1.6442,0.0167,0.047,0.046,-0.165,-0.266,0.166,41,25,0.183832,55,0.6327,3.613,0,0,1.031,0,318,466.3751,24.5291,19.0131,19.015528,0.057171,34,215.82,35.9788,5.99853,19.503315,0.181022,48,693.631,114.413,6.06251,17.645075,0.17913,1.95,0,0,0,0,0,1.85824,0.487787,1.370453,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.999569,0.0,4.3E-4,,,,,,,,,,,,,,,,,,,,,,,329.31848876454,52.20024145177,1.476451,1.901045,-0.3466,0.456551
1785,6768,,OR And,346.1559166666666,49.45663888888888,0.0037,0.0058,-0.0055,0.0057,2000.0,106,-10,CV/NL:,0.1359,,,,14.5,V,<,17.0,,B,2004-105,,2004-105,1986-03,/,1990-31,,1986-03,,,1986-03,S,,,2003-84,,KPD 2302+4910,,,,,,,,,,,Gaia DR3 1985702920142544896,346.15595205582,49.45661636015,0.0,0.0,145.0,1636148068921376768,1985702920142544896,1037996041,0.018,0.019,0.7229,0.0254,28.4409,3.411,2.386,0.023,-2.438,0.023411807,-0.1562,0.1671,-0.2472,-0.0917,0.171,-0.1101,-0.0022,-0.0762,-0.0207,-0.1975,500,0,500,0,0.7478,1232.8,0.198,18.875,95,false,,1.6969,0.0046,0.005,0.058,0.126,-0.001,-0.049,58,29,0.035336,67,0.01867,82.03,0,0,1.023,0,505,31760.43624,118.303,268.467,14.432651,0.004894,59,22310.2,239.306,93.2286,14.467285,0.011976,58,14897.0,145.359,102.484,14.315152,0.011248,1.171,0,3,0,5,0,0.152133,0.034635,0.117498,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0E-6,8478.2,8472.4,8483.9,4.6013,4.6,4.6023,-2.4912,-2.4979,-2.4774,1632.8936,1630.5098,1635.7808,2.0E-4,0.0,4.0E-4,1.0E-4,0.0,4.0E-4,1.0E-4,0.0,2.0E-4,PHOENIX,346.15593574467,49.45662719517,0.375794,0.375112,-0.1852,0.115913
1828,7979,,V731 Cas,359.2507083333333,56.752444444444436,-0.008,0.0,0.014,0.003,2000.0,115,-5,CV:,0.7806,,O,,19.1,V,,19.5,,V,2003-115,,2003-115,1999-61,,,,1999-61,,,,,,,1999-61,,NGC 7789 V9,,,,,,,,,,,Gaia DR3 1995061718296902784,359.25081567224,56.75229480309,0.0,0.0,139.0,1636148068921376768,1995061718296902784,1545982623,0.1105,0.1138,0.2967,0.1473,2.0144,1.529,-0.947,0.147,-1.2,0.15497607,-0.1874,0.1753,-0.216,0.0058,-0.1195,-0.0068,-0.1272,-0.0322,0.0133,-0.3353,453,0,449,4,0.6459,482.49,0.0,0.0,31,false,1.418,,,,,,,,53,28,0.242449,59,0.008054,71.48,0,0,1.021,0,460,602.52807,2.11168,285.331,18.737423,0.004698,49,221.349,6.4241,34.456,19.47585,0.031634,50,525.248,7.99504,65.6967,17.946985,0.016953,1.239,0,5,0,2,0,1.528864,0.738426,0.790438,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,4155.9,4141.7,4170.2,4.7276,4.7088,4.7388,-0.3374,-0.3733,-0.2969,1550.8384,1512.3148,1596.0616,0.0055,0.0017,0.0135,0.004,0.0012,0.0099,0.0022,6.0E-4,0.0053,PHOENIX,359.25082334694,56.75230013647,2.381859,2.496653,-0.3297,0.578871
1783,6993,,V425 Cas,345.9444166666666,53.28744444444444,,,,,,107,-6,VY,0.1496,,,,14.5,v,,18.0,,v,ICRS,,,1995-41,,,,1980-06,,,1985-07,S,,,1983-25,,S 9712,U,,,,,,,,,,Gaia DR3 1996248233085177472,345.94441558104,53.28745601286,0.0,0.0,144.0,1636148068921376768,1996248233085177472,450986023,0.014,0.0147,1.0771,0.0185,58.2499,1.718,1.02,0.018,-1.383,0.018527916,-0.1597,-0.0088,-0.2653,-0.0975,0.1012,-0.1206,-0.2342,-0.2601,0.1431,-0.2282,397,0,397,0,0.2885,468.79,0.027,0.29471,31,false,1.7,,,,,,,,46,26,0.028396,53,0.07642,43.1,0,0,1.009,0,386,30537.97054,205.813,148.377,14.475266,0.007819,47,20434.2,423.083,48.2985,14.562646,0.022652,47,15120.7,306.414,49.3472,14.298968,0.022324,1.164,0,5,0,5,0,0.263678,0.087379,0.176298,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.001625,0.0,5.1E-5,,,,,,,,,,,,,,,,,,,,,,,345.94440799872,53.28746215918,0.294029,0.300225,-0.2122,0.041712
1816,7000,*,V705 Cas,355.4466666666666,57.516611111111104,0.0017,0.005,-0.0075,0.005,2000.0,114,-4,NA,,1993.93,,,6.4,v,,18.0,,b,2004-106,,2004-106,1993-15,,,,1994-44,,*,1993-15,X,:,,,*,,U,,,,,,,,,,Gaia DR3 1998676229631255040,355.44652141134,57.5163420985,0.0,0.0,138.0,1636148068921376768,1998676229631255040,470023760,0.0373,0.0379,0.4649,0.0509,9.141,4.677,-4.243,0.053,-1.968,0.04935774,-0.195,0.0271,-0.0458,-0.0422,0.1017,-0.0639,-0.0144,-0.1872,-0.0118,-0.2637,449,0,445,4,0.4985,472.23,0.099,0.50667,95,false,,1.4515,0.0109,-0.023,0.118,0.006,0.029,-0.078,51,28,0.079563,57,0.005028,86.15,0,0,1.016,0,484,3665.02745,2.30295,1591.45,16.777174,0.002839,49,1886.55,36.5658,51.5933,17.14937,0.021228,49,3268.61,40.7444,80.2221,15.961989,0.014052,1.407,0,29,0,30,0,1.187381,0.372196,0.815185,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,5672.4,5627.3,5761.6,4.6815,4.66,4.7045,-2.8639,-3.3442,-2.5434,1028.2897,1007.3939,1069.5505,0.962,0.9309,1.0179,0.7828,0.7569,0.8304,0.4344,0.4201,0.4606,MARCS,355.44655652429,57.51635084687,0.842758,0.791181,-0.2579,1.008343
1753,7325,*,MR Lac,336.17887499999995,50.52819444444444,,,,,,100,-5,UG,,,,,15.0,p,<,17.3,,p,ICRS,,,1987-04,,,,1987-04,,*,,,,,,,VV 386,,,,,,,,,,,Gaia DR3 2000068451881379968,336.17883455187,50.52806482152,0.0,0.0,81.0,1636148068921376768,2000068451881379968,1716615740,0.0555,0.0539,0.2246,0.0699,3.2134,4.113,-3.105,0.069,-2.697,0.06832281,0.0098,0.3325,-0.3199,-0.1366,0.0787,-0.1719,-0.1898,-0.2917,0.0363,-0.0311,389,0,382,7,1.8513,446.65,0.065,0.11424,31,false,1.546,,,,,,,,45,25,0.099698,60,0.007216,159.3,1,0,1.067,0,455,2127.43713,1.51343,1405.71,17.367725,0.002862,50,1124.4,9.32665,120.558,17.71124,0.009428,51,1413.13,7.68974,183.768,16.87244,0.007014,1.193,0,4,0,1,0,0.8388,0.343515,0.495285,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999985,5561.0,5534.4,5639.3,4.7101,4.6692,4.7281,-1.7926,-1.9295,-1.6132,1837.6959,1797.3167,1940.3462,0.0256,0.0053,0.0803,0.0214,0.0044,0.0674,0.0117,0.0024,0.0369,MARCS,336.17885626351,50.52807681024,1.120623,1.104664,-0.0153,0.475735
1750,7324,*,MN Lac,335.7692916666666,52.683027777777774,,,,,,101,-3,UGZ,,,,,15.1,p,<,18.0,,p,C00001,*,,1987-04,/,T00000,,1987-04,,*,,,,,,,VV 381,,,,,,,,,,,Gaia DR3 2001599246933459584,335.7694230195,52.68282472527,0.0,0.0,68.0,1636148068921376768,2001599246933459584,398963171,0.3335,0.3021,0.5944,0.4356,1.3646,2.893,-2.098,0.521,-1.992,0.3714125,0.0944,-0.0585,0.2032,-0.1478,0.0796,-0.1664,0.104,-0.495,0.1204,-0.0712,315,0,314,1,0.5957,343.62,0.723,0.5419,31,false,1.547,,,,,,,,38,22,0.746909,49,0.2005,152.1,0,0,1.023,0,354,193.6655,2.93487,65.9879,19.969736,0.016683,38,105.441,8.84074,11.9267,20.281015,0.091076,38,127.39,7.69778,16.549,19.485054,0.065716,1.202,0,1,0,1,0,0.795961,0.311279,0.484682,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.890605,0.0,0.109394,,,,,,,,,,,,,,,,,,,,,,,335.7694383987,52.68283357749,8.28014,5.918822,-0.0572,0.785189
1760,7320,*,DI Lac,338.95249999999993,52.71652777777777,0.0,,0.001,,1991.615,103,-5,NA,0.543773,1910.89,,,4.6,v,,15.0,,B,ICRS,,1923-03,1987-08,,,,1987-08,,,1983-12,S,,,1982-22,,HD 214239,U,H,,,,,,,,,Gaia DR3 2002212087238591488,338.95205052555,52.71655652126,0.0,0.0,115.0,1636148068921376768,2002212087238591488,12008864,0.0139,0.0132,0.5783,0.0173,33.4394,2.966,-1.794,0.017,-2.362,0.015753003,-0.0572,0.2562,-0.1765,-0.1441,0.1714,-0.1985,-0.0613,-0.1501,0.0471,-0.1613,439,0,436,3,0.833,483.69,0.049,1.0717,31,false,1.645,,,,,,,,51,26,0.025277,66,0.0185,60.65,0,0,1.028,0,473,30873.25478,48.3047,639.135,14.46341,0.003237,61,19299.1,98.3962,196.137,14.6247,0.006199,61,17401.6,94.3482,184.44,14.14642,0.006995,1.189,0,3,0,2,0,0.478279,0.161289,0.31699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,338.95206368821,52.71656701822,0.281512,0.253205,-0.1418,0.98563
1770,7321,*,DK Lac,342.4457083333333,53.288888888888884,0.0035,0.005,0.0086,0.005,2000.0,105,-5,NA,,1950.06,,,5.0,p,,15.5,,p,2004-106,,2004-106,1987-08,,,,1987-08,,*,1996-14,S,,,,,,U,H,,,,,,,,,Gaia DR3 2002440098459791744,342.44553340756,53.28882548549,0.0,0.0,130.0,1636148068921376768,2002440098459791744,1799958458,0.0409,0.0397,0.3388,0.0515,6.5772,2.408,-1.75,0.05,-1.653,0.0457975,-0.1694,0.1648,0.0152,-0.2463,0.0717,-0.2896,0.0931,-0.2115,0.0989,-0.2118,447,0,442,5,1.2695,495.35,0.099,0.45568,31,false,1.689,,,,,,,,51,27,0.075573,56,0.03174,38.14,0,0,1.042,0,439,3387.5993,9.18913,368.653,16.862637,0.004033,51,2237.71,18.7781,119.166,16.964033,0.009529,49,1723.48,13.2005,130.562,16.656881,0.009134,1.169,0,5,0,1,0,0.307152,0.101397,0.205755,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.920096,1.0E-6,5.0E-6,13917.9,13763.6,14054.6,4.498,4.4943,4.4996,-0.6605,-0.7731,-0.5403,9399.417,9365.581,9417.98,1.0396,1.0311,1.0479,0.989,0.9807,0.997,0.5325,0.5279,0.5369,A,342.44554641877,53.28883283426,0.805027,0.730131,-0.1846,0.440236
1772,7322,*,EG Lac,342.66208333333327,55.24777777777777,,,,,,106,-3,UGSS,,,,,15.5,p,,19.0,,p,ICRS,,,1987-04,/,T00000,*,1987-04,,,,,,,,,S 4617,,,,,,,,,,,Gaia DR3 2003591252779324544,342.66216527935,55.24777474052,0.0,0.0,122.0,1636148068921376768,2003591252779324544,1762613229,0.1975,0.1482,1.1201,0.2864,3.9105,5.094,5.026,0.142,0.83,0.14966077,-0.6024,-0.871,-0.015,-0.5676,0.6912,-0.2741,0.3878,-0.0572,0.5484,-0.2463,258,0,258,0,0.0772,264.82,0.0,0.0,95,false,,1.6615,0.0242,-0.121,-0.052,0.122,0.209,0.035,30,17,0.326513,36,0.605,107.4,0,0,1.002,0,233,255.77895,21.5824,11.8512,19.667706,0.091655,26,222.997,57.1968,3.89876,19.467796,0.278496,28,247.04,51.688,4.77944,18.765978,0.227199,1.838,0,0,0,0,0,0.701818,-0.199909,0.901728,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,342.66212609496,55.24777105207,2.282795,2.34108,-0.1864,0.168517
1734,7038,,IV Cep,331.1536666666666,53.506583333333325,-0.0166,0.005,-0.0019,0.005,2000.0,100,-2,NA,,1971.52,,,7.5,B,,17.2,,B,2004-106,,2004-106,1987-08,,,,1987-08,,,1996-14,S,,,,,,,,,,,,,,,,Gaia DR3 2005311404366428544,331.15379174159,53.5065538853,0.0,0.0,166.0,1636148068921376768,2005311404366428544,1258592355,0.0352,0.04,0.1131,0.0469,2.4105,4.047,-3.364,0.046,-2.251,0.051778577,-0.0701,0.1248,-0.0842,-0.0885,0.1448,-0.1488,-0.0928,-0.0862,0.3018,-0.1448,335,0,335,0,3.2709,438.66,0.184,2.4566,31,false,1.525,,,,,,,,38,22,0.074455,55,0.1868,92.23,0,0,1.129,0,452,5036.82063,47.4547,106.14,16.431976,0.010594,52,2625.45,76.6357,34.2589,16.790531,0.031815,49,3879.55,98.5718,39.3576,15.775943,0.027844,1.291,0,39,0,37,0,1.014588,0.358555,0.656034,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,331.15381687921,53.50656388864,0.735755,0.833122,-0.1321,0.28801
