idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,PAdiam,EPA,mainClass,subClass,objID,RAJ2000_x,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist
221,009.6+14.8,NGC 6309,T,17:14:04.3,-12:54:37.69,258.51801,-12.91047,9.65492,14.8137,1992secg.book.....A,,56.0,B,m;p;r;s;,92502585180197848,258.51794149,-12.91050528,0.115,0.087,90.0,864346112,103,55750.18292824,5,53,15.2691,0.0024,12.0429,0.001,16892216,15.6173,0.0316,12.4417,0.0144,16892984,15.7023,0.0467,13.231,0.0102,16892984,15.8824,0.0293,12.9535,0.0034,16892216,15.6074,0.0473,11.9212,0.0011,16892216,0.271889
222,009.6+10.5,Abell 41,T,17:29:02.0,-15:13:05.20,262.25815,-15.21811,9.66171,10.51425,1992secg.book.....A,,143.0,B,a;s;,89732622584438865,262.25843365,-15.21792709,0.007,0.002,90.0,512024576,61,55969.07592593,10,60,16.2011,0.0412,15.4198,0.0241,16892216,16.1338,0.0056,14.5361,0.0768,16892216,16.3309,0.0102,15.4217,0.0203,16892216,16.4408,0.0223,15.7404,0.0597,16892216,16.4085,0.0409,14.9418,0.0264,16892216,1.185104
223,009.8-04.6,H 1-67,T,18:25:05.0,-22:34:52.64,276.27072,-22.58129,9.89407,-4.63481,1992secg.book.....A,,,E,a;r;,80902762711712573,276.27118359,-22.58144875,0.022,0.015,0.0,444915712,53,55870.48369213,5,76,15.6816,0.0103,15.0311,0.0404,16892216,15.9755,0.0152,15.1044,0.0343,16892216,17.306,0.0248,16.4283,0.0565,16892216,16.3257,0.0372,15.7611,0.0252,16892208,15.5866,0.1453,14.4139,0.0086,16892216,1.643539
224,010.1+00.7,NGC 6537,T,18:05:13.1,-19:50:34.87,271.30441,-19.84302,10.09879,0.73956,1992secg.book.....A,,38.0,B,m;s;,84182713047278203,271.30469187,-19.84309244,0.035,0.02,0.0,310697984,37,55388.49655093,0,25,13.5679,0.0358,12.7817,0.0104,16777488,13.48,0.093,11.5435,0.004,16778256,14.6511,0.0144,12.6744,0.0024,16777496,13.9073,0.1759,12.0588,2.0E-4,16777496,12.8037,0.0159,10.7005,2.0E-4,16777488,0.989468
226,010.4+04.5,M 2-17,T,17:52:04.8,-17:36:05.76,268.02,-17.6016,10.4961,4.55277,1992secg.book.....A,,,E,r;,86872680198238701,268.0199428,-17.60129765,0.124,0.05,0.0,444674048,53,55907.30601852,2,15,17.6926,0.1148,16.5237,0.0526,16892216,17.3942,0.0,15.8466,0.0,16793912,18.4498,0.0113,15.782,0.0043,16794168,18.0162,0.0156,15.5556,0.0067,16793912,16.6546,0.0513,14.6849,0.0557,16793912,1.106016
227,010.6+03.2,Th 4-10,T,17:57:06.5,-18:06:41.40,269.277,-18.1115,10.6563,3.26207,1992secg.book.....A,,,E,,86262692770236732,269.27702398,-18.11138992,0.004,0.003,0.0,512024576,61,55931.18678241,5,70,16.6087,0.0179,16.3729,0.008,16892216,15.3898,0.0434,15.0706,0.0096,16892216,16.3193,0.0188,15.9653,0.0112,16892216,16.0641,0.0054,15.713,0.0086,16892216,14.8878,0.0024,14.6404,0.0126,16892216,0.404693
228,010.7+07.4,Sa 2-230,T,17:42:02.0,-15:56:07.48,265.50836,-15.93541,10.70214,7.47113,1992secg.book.....A,,,B,a;r;s;,88872655084297980,265.50840389,-15.93533991,0.067,0.058,0.0,444915712,53,55847.48113426,8,36,17.8863,0.0543,15.4581,0.0116,16892216,17.8293,,15.8045,0.0903,16892216,18.6976,0.0155,16.5242,0.0279,16892216,18.6533,0.0506,16.2862,0.0243,16892216,,,,,16416,0.294535
229,010.7-06.4,IC 4732,T,18:33:54.6,-22:38:40.92,278.47763,-22.6447,10.77034,-6.47702,1992secg.book.....A,,0.0,E,a;s;,80822784776666608,278.4777361,-22.64476046,0.022,0.013,0.0,512024576,61,56003.51314815,5,70,12.695,0.0,12.4228,0.0022,16892216,13.4663,0.0165,13.2616,0.007,16892216,14.4912,0.0128,14.1954,0.0034,16892216,14.4479,0.0066,14.2562,0.0069,16892216,13.8514,0.0096,13.5456,0.0163,16892216,0.414295
230,010.7-06.7,Pe 1-13,T,18:34:51.7,-22:43:16.97,278.71524,-22.72138,10.80051,-6.70734,1992secg.book.....A,,,R,,80732787154814564,278.71543788,-22.72145223,0.121,0.084,90.0,444751872,53,55776.83627315,1,9,17.1612,0.1068,15.3866,0.0193,16892216,,,,,16416,18.2526,0.0113,16.4079,0.0087,16793904,18.2499,0.0159,16.4801,0.013,16793912,,,,,16416,0.706664
231,010.8-01.8,NGC 6578,T,18:16:16.5,-20:27:02.66,274.06882,-20.45074,10.81805,-1.827,1992secg.book.....A,,144.0,E,a;m;s;,83452740687969434,274.06877404,-20.45078608,0.077,0.048,0.0,579133440,69,55640.87304398,7,59,14.8997,0.0322,13.1155,0.0674,16793912,14.4687,0.0701,12.6116,0.0081,16875824,14.9598,0.0021,13.3773,0.0059,16793912,12.732,,,,98340,11.916,,,,114724,0.227052
233,011.0+06.2,M 2-15,T,17:46:54.4,-16:17:24.79,266.72687,-16.29022,11.00014,6.28422,1992secg.book.....A,,,E,r;,88452667269472185,266.72690262,-16.29026412,0.048,0.016,90.0,512024576,61,55808.48116898,2,23,23.475,,,,16420,20.694,,,,16420,17.5712,0.0074,15.2784,0.0036,16892216,17.4273,0.0334,14.9799,0.0016,16892216,16.843,,,,16420,0.194764
234,011.0+05.8,NGC 6439,T,17:48:19.8,-16:28:44.22,267.08249,-16.47895,11.01158,5.89449,1992secg.book.....A,,,E,,88222670825625514,267.08255206,-16.47905687,0.009,0.007,0.0,243589120,29,55883.11288194,10,63,12.862,,,,114724,12.897,,,,65572,12.977,,,,16420,14.798,0.0128,13.3274,0.0115,16793912,13.5833,0.0833,12.1085,0.0169,16793912,0.44036
235,011.0-05.1,M 1-47,T,18:29:11.2,-21:46:53.44,277.29648,-21.78151,11.04501,-5.11097,1992secg.book.....A,,,R,,81862772964132316,277.29641616,-21.78169992,0.005,0.003,0.0,512024576,61,55889.43675926,5,82,14.3155,0.0508,13.2386,0.0039,16892216,14.7233,0.0113,13.927,0.0123,16892216,15.3749,0.037,14.7626,0.0229,16892208,15.4836,0.0167,14.8883,0.011,16892216,15.5426,0.0232,14.5633,0.0124,16892216,0.716246
236,011.1+11.5,M 2-13,T,17:28:34.2,-13:26:20.83,262.14246,-13.43912,11.1391,11.55092,1992secg.book.....A,,40.0,E,m;,91872621424763462,262.14247354,-13.43909283,0.015,0.008,0.0,512024576,61,55816.28608796,5,61,15.1415,0.0162,14.6909,0.0045,16892216,14.7458,0.0078,14.2819,9.0E-4,16892216,15.9712,0.0068,15.452,0.0035,16892216,15.7209,0.0571,15.1542,0.0014,16892216,14.6218,0.0371,14.0963,0.0283,16892216,0.108696
238,011.1-07.9,SB 17,L,18:40:19.93,-22:54:29.3,280.08304,-22.90814,11.19722,-7.91962,1992secg.book.....A,,,E,s;,80512800830280566,280.08302308,-22.90815413,0.011,0.007,0.0,512024576,61,55961.89627315,7,63,18.4021,0.165,18.0897,0.1188,16892216,17.1575,0.005,17.2631,0.0706,16892216,17.2847,0.332,14.9695,0.2123,16892216,15.2134,0.3075,15.2455,0.2128,115000,13.1038,0.0079,13.1161,0.0071,115000,0.075734
239,011.3-09.4,My 121,T,18:46:35.1,-23:26:48.32,281.6463,-23.44675,11.34134,-9.44769,1992secg.book.....A,,,S,,79862816463084272,281.64634843,-23.4467612,0.009,0.004,0.0,906289152,108,55819.85109954,3,58,12.6746,3.0E-4,12.6103,9.0E-4,16892216,13.383,,,,16420,13.01,,,,16420,12.706,,,,114724,12.2218,0.0248,11.9085,0.0023,16892216,0.164956
240,011.3+02.8,Th 4-11,P,18:00:08.8,-17:40:43.32,270.03674,-17.6787,11.3923,2.84988,1992secg.book.....A,,,,,86782700365945901,270.03660479,-17.67871649,0.019,0.012,0.0,637853696,76,55915.58394676,5,56,16.3996,0.0122,16.3547,0.0121,115000,14.4818,0.0014,14.4026,0.0028,16892216,14.8596,0.0018,14.2468,0.0972,16843064,13.8662,0.0433,13.5638,0.0019,16843064,13.1859,0.1611,11.3978,0.1335,16843064,0.467553
242,011.4-07.3,SB 18,T,18:38:43.1,-22:24:13.97,279.67938,-22.40388,11.48714,-7.36242,2001A&A...378..843K,,,E,,81112796793595475,279.67934309,-22.40404606,0.013,0.006,0.0,444915712,53,55776.00172454,10,65,17.4834,0.0065,17.0504,0.0528,16892216,17.6614,0.0345,17.3984,0.0014,16892216,17.8614,0.0033,17.8151,0.0125,16892216,18.0028,0.0073,17.9325,0.0337,16892216,18.1244,0.0275,18.161,0.0308,115000,0.610307
243,011.7-00.6,NGC 6567,T,18:13:45.16,-19:04:34.1,273.43817,-19.07614,11.74354,-0.64987,1992secg.book.....A,,107.0,E,a;m;r;s;,85102734381728932,273.43816893,-19.07615695,0.085,0.02,0.0,444915712,53,55829.51293981,5,68,12.8204,0.0591,11.1643,0.0028,16892984,13.2135,0.0599,11.5332,7.0E-4,16892984,13.9678,0.036,12.4881,0.0101,16892984,14.1125,0.0975,12.4576,0.0069,16892216,13.528,0.0507,11.8303,0.0309,16892216,0.061128
244,011.7+00.0,M 1-43,T,18:11:48.9,-18:46:21.68,272.9537,-18.77269,11.7899,-0.10219,1992secg.book.....A,,,E,,85472729537603251,272.95380802,-18.77252402,0.048,0.012,0.0,243589120,29,56123.17783565,19,83,15.3699,0.0063,15.1519,0.0021,16892216,14.4247,0.0015,14.0366,0.0014,16875824,14.3751,0.0,14.0622,0.0,16875832,14.1045,0.0369,13.7368,0.014,16892216,13.9388,0.0583,13.0571,0.0349,16892216,0.701855
246,011.9+04.2,M 1-32,T,17:56:20.0,-16:29:03.95,269.08325,-16.48443,11.97689,4.23427,1992secg.book.....A,,,E,a;r;s;,88212690832319017,269.08325747,-16.48448296,0.146,0.077,0.0,444915712,53,55913.90471065,3,27,15.6532,0.1208,13.8395,0.0095,16892216,,,,,16416,16.0165,0.0185,15.165,0.0037,16892216,16.0093,0.0161,14.8073,0.0069,16892216,,,,,16416,0.192392
247,012.2+04.9,PM 1-188,T,17:54:21.1,-15:55:51.78,268.58792,-15.93105,12.21936,4.92278,1992secg.book.....A,,0.0,R,a;m;r;s;,88882685880562997,268.58804457,-15.93115502,0.008,0.004,0.0,512024576,61,55750.58761574,3,33,18.3268,0.0083,18.1107,0.036,16794672,16.6636,0.0187,15.6344,0.0217,16793904,18.4315,0.1639,18.1158,0.1566,16892216,19.1321,0.0209,18.8078,0.032,16892216,17.6334,0.1008,17.2468,0.0715,16892216,0.573495
248,012.5-09.8,M 1-62,T,18:50:26.0,-22:34:22.55,282.60846,-22.57293,12.52801,-9.87115,1992secg.book.....A,,,R,,80912826085302745,282.60852214,-22.57300864,0.007,0.003,0.0,512024576,61,55935.90888889,5,81,14.7294,0.0089,13.6214,0.001,16892216,15.5586,0.0701,14.3774,1.0E-4,16892216,16.2478,0.0194,15.4036,0.0069,16892216,16.2932,0.0326,15.443,0.0057,16892216,16.0867,0.0519,14.943,0.0107,16892216,0.350453
249,012.6-02.7,M 1-45,T,18:23:08.0,-19:17:05.24,275.78326,-19.28479,12.60739,-2.70018,1992secg.book.....A,,,R,,84852757832458530,275.78325433,-19.28484693,0.022,0.015,90.0,512024576,61,55796.36354167,6,58,16.8727,0.013,16.8017,0.0094,16892216,15.0402,0.0181,14.4512,9.0E-4,16892216,15.4599,0.0358,15.2045,0.0193,16793912,15.0097,0.0149,14.8103,0.0048,16793912,14.7266,0.0043,14.2953,5.0E-4,16793912,0.205852
250,013.0-04.3,Pe 2-14,T,18:29:59.4,-19:40:37.67,277.49768,-19.67713,13.00856,-4.31446,1992secg.book.....A,,,R,,84382774978257726,277.49776184,-19.67721773,0.028,0.012,90.0,444915712,53,55906.75417824,5,52,17.0369,0.0572,16.0742,0.01,16892216,16.6425,0.1345,15.7709,0.0214,16892216,17.5055,0.0473,16.2789,0.0283,16892216,17.6698,0.0798,16.1521,0.0074,16892216,16.7647,0.036,15.2306,0.0253,16892216,0.420367
251,013.1+04.1,M 1-33,T,17:58:58.8,-15:32:14.78,269.74496,-15.53744,13.11777,4.15262,1992secg.book.....A,,30.0,B,p;r;s;,89352697450475446,269.74503866,-15.53746876,0.009,0.006,0.0,512024576,61,55875.02200231,5,47,14.6428,0.0259,13.6793,0.0027,16892216,14.6196,0.0475,13.1619,9.0E-4,16892216,14.8266,0.1289,14.0673,0.0127,16892216,14.8724,0.0017,13.5481,0.0025,16892216,13.3313,0.0686,12.3805,0.0517,16892216,0.291813
253,013.3+32.7,Sn 1,T,16:21:04.4,-00:16:10.52,245.26842,-0.26959,13.31959,32.73542,1992secg.book.....A,,,E,p;s;,107672452683116913,245.26833201,-0.26963877,0.008,0.006,0.0,512024576,61,55849.49699074,5,68,13.6816,0.0229,12.9,0.0016,16892216,14.2928,0.0313,13.6608,0.0036,16892216,15.0058,0.0066,14.5159,0.002,16892216,15.1963,0.01,14.6551,0.0043,16892216,15.1057,0.0207,14.3808,0.0182,16892216,0.362164
255,013.4-03.9,M 1-48,T,18:29:30.0,-19:05:44.59,277.37497,-19.09572,13.47308,-3.94463,1992secg.book.....A,,,B,m;,85082773751075388,277.37516074,-19.09574096,0.028,0.013,0.0,512024576,61,55883.25059028,4,68,16.1326,0.0399,15.2031,0.0243,16892216,15.0773,0.1391,13.8232,4.0E-4,16892216,17.0865,0.1025,15.9337,0.0351,16793912,16.4278,0.0233,15.4594,0.0113,16892208,15.7678,0.0166,14.471,0.0226,16892216,0.653252
256,013.7-15.3,We 4-5,L,19:14:11.2,-23:41:24.00,288.5465,-23.69,13.79439,-15.30575,2001A&A...378..843K,,141.0,E,m;s;,79572885465292466,288.54651999,-23.68999778,0.133,0.05,90.0,444915712,53,55941.94248843,4,15,20.7232,0.033,19.848,0.0913,16892216,21.2513,0.0601,20.2541,0.2078,16892216,21.5746,0.0892,21.7195,0.119,115000,,,,,114720,,,,,16416,0.066383
257,013.8-07.9,PC 21,T,18:45:35.29,-20:34:59.6,281.39704,-20.58322,13.84746,-7.9926,1992secg.book.....A,,,B,a;p;s;,83302813970360529,281.39704259,-20.58323003,0.033,0.019,0.0,444915712,53,55870.9656713,5,71,17.5053,0.015,14.4094,0.0273,16892216,17.4964,0.0066,14.6202,0.0025,16892216,17.8268,0.0117,15.5848,0.0596,16892216,17.9954,0.0065,15.6625,0.0357,16892216,17.6607,0.0164,14.5425,0.0118,16892216,0.037148
258,013.8-02.8,SaWe 3,T,18:26:03.68,-18:12:34.5,276.51533,-18.20958,13.88321,-2.81283,1992secg.book.....A,,133.0,B,a;s;,86142765153168880,276.51531957,-18.20958001,0.003,0.003,90.0,503635968,60,56068.43376157,5,80,17.2824,0.0048,17.3833,0.0293,115000,16.4664,0.027,15.8471,0.1486,115000,16.1986,0.0061,16.2628,0.0043,115000,15.954,0.0351,15.9792,0.0027,115000,15.779,0.0012,15.9525,0.0184,115000,0.035668
259,014.0-05.5,V-V 3-5,T,18:36:32.34,-19:19:27.2,279.13475,-19.32422,14.0288,-5.528,1992secg.book.....A,,,E,,84812791349171416,279.13475925,-19.3242115,0.133,0.12,0.0,444915712,53,56064.42986111,2,21,,,,,16416,16.5817,0.0277,14.5046,0.0502,16793912,16.9388,0.031,14.9325,0.0099,16892208,16.8231,0.0268,15.1249,0.012,16892216,,,,,16416,0.043861
260,014.2-07.3,M 3-31,T,18:44:01.8,-19:54:52.52,281.00735,-19.91459,14.29055,-7.36977,1992secg.book.....A,,,R,,84102810073992760,281.00738492,-19.91464954,0.026,0.023,90.0,503635968,60,56028.68314815,6,69,14.3155,0.0017,14.3534,0.0021,115000,14.3211,0.0095,14.3425,0.0025,115000,15.1758,0.0126,15.3267,0.1451,16892216,15.1296,0.0041,15.0771,0.0088,16892216,14.4988,0.0209,14.4829,0.0028,16892216,0.244772
261,014.3-05.5,V-V 3-6,T,18:37:11.1,-19:02:21.55,279.2962,-19.03932,14.35337,-5.53547,1992secg.book.....A,,,R,,85152792962982933,279.29627266,-19.03950251,0.007,0.004,0.0,503635968,60,55900.39269676,5,51,14.7905,0.005,14.7876,0.0059,115000,15.1841,0.0233,15.166,0.0463,16892216,16.3921,0.1952,16.4068,0.2133,16892216,15.9792,0.0131,15.9723,0.0053,16892216,15.0453,0.0173,14.993,0.0029,16892216,0.702023
262,014.4-06.1,SB 19,T,18:39:40.1,-19:14:12.05,279.9169,-19.23668,14.44123,-6.14798,2001A&A...378..843K,,,S,,84912799169116191,279.91691578,-19.2368167,0.015,0.006,0.0,444915712,53,55998.00509259,5,84,16.1313,0.0047,15.8724,0.006,16892216,16.1336,0.0081,15.8288,0.031,16892216,16.2144,0.0077,15.9922,0.0634,16892216,16.2803,0.0032,16.1603,0.0111,16892216,16.3078,0.009,16.0149,0.0357,16892216,0.495034
263,014.6-04.3,M 1-50,T,18:33:20.9,-18:16:36.88,278.33704,-18.27691,14.6214,-4.37971,1992secg.book.....A,,,R,m;,86062783369907982,278.33698699,-18.27697301,0.005,0.004,90.0,512024576,61,55941.77563657,11,69,14.5193,0.0317,13.6452,0.0046,16892216,14.8396,0.0489,14.147,0.0024,16892216,15.7328,0.022,14.8495,0.0128,16892208,15.7046,0.0225,14.5458,0.007,16892216,14.3969,0.0542,13.4809,0.0074,16892216,0.290329
264,014.8-25.6,HaWe 14,P,19:58:13.1,-26:28:15.89,299.5545,-26.47108,14.88033,-25.60226,1992secg.book.....A,,,E,,76232995544914960,299.55446296,-26.47115334,0.016,0.006,0.0,436527104,52,56118.04787037,5,71,18.3775,0.0056,18.4283,0.0064,115000,18.7502,0.0062,18.7921,0.0104,115000,19.0617,0.0086,19.1454,0.0112,115000,19.3145,0.0237,19.4088,0.049,115000,19.4808,0.0365,,,115000,0.289752
265,014.9-03.1,SaSt 3-166,T,18:29:11.3,-17:27:12.89,277.29694,-17.45358,14.89914,-3.12232,1992secg.book.....A,,,E,,87052772969306030,277.29692652,-17.45364987,0.01,0.005,90.0,444915712,53,55923.46356481,5,60,17.8363,0.0144,17.4464,0.0124,16892216,16.7757,0.2958,15.0708,0.0224,16892216,17.0469,0.0097,16.4491,0.0044,16892216,16.9079,0.0081,16.1698,0.0137,16892216,16.6085,0.0352,15.5191,0.0447,16892216,0.255757
266,014.9+06.4,K 2-5,T,17:54:26.33,-12:48:34.0,268.60971,-12.80944,14.94945,6.46073,1992secg.book.....A,,,B,a;p;s;,92622686099549185,268.61001709,-12.80937278,0.024,0.013,90.0,436527104,52,56068.43686343,10,42,20.965,0.0976,19.324,0.0607,16892208,20.552,0.0312,19.8428,0.2686,16892216,20.018,0.0229,20.0167,0.0172,16892216,19.7379,0.0212,19.747,0.0582,115000,19.2959,0.0617,19.2875,0.1247,115000,1.104838
267,015.4-04.5,M 1-53,T,18:35:48.335,-17:36:08.285,278.9514,-17.6023,15.49083,-4.59289,1992secg.book.....A,,,R,,86872789514487508,278.95146392,-17.60240065,0.021,0.007,90.0,444915712,53,55944.52868056,10,63,14.9906,0.0134,13.8241,0.0123,16892216,15.1026,0.0269,13.9752,0.0092,16892216,15.3279,0.0137,14.4558,0.0352,16892208,15.4156,0.0097,14.606,0.0589,16892216,15.2362,0.0065,13.884,0.0115,16892216,0.423556
269,015.9+03.3,M 1-39,T,18:07:30.7,-13:28:47.60,271.8779,-13.47989,15.92837,3.35801,1992secg.book.....A,,80.0,E,m;,91822718780024509,271.87795547,-13.47994837,0.023,0.013,90.0,512024576,61,55865.44986111,6,52,17.2801,0.0153,16.9034,0.0057,16892216,14.6505,0.038,13.7284,0.0136,16892216,15.2662,0.0096,14.6641,0.0055,16892216,14.6473,0.0231,13.7763,0.0092,16892216,13.509,0.0721,12.6533,0.0105,16892216,0.286122
270,016.0+13.5,Abell 42,T,17:31:29.1,-08:19:10.16,262.87112,-8.31949,16.00449,13.59427,1992secg.book.....A,,,E,r;,98012628710517041,262.87110789,-8.31944866,0.011,0.004,90.0,436527104,52,56067.31716435,5,52,20.0212,0.019,19.9126,0.0406,16892216,19.7886,0.0135,19.8653,0.0389,115000,19.6477,0.0139,19.8117,0.0176,115000,19.558,0.0247,19.5755,0.0971,115000,19.352,0.061,18.9801,0.0802,115000,0.15495
272,016.1-04.7,M 1-56,T,18:37:46.3,-17:05:46.54,279.44272,-17.09626,16.15678,-4.78121,1992secg.book.....A,,,R,,87482794428334818,279.44281226,-17.09631942,0.011,0.01,0.0,243589120,29,55950.97271991,6,81,13.8483,0.0085,13.6396,0.0028,16875832,14.2189,0.0228,13.8495,0.0336,16892216,14.957,0.0237,14.7076,0.0062,16892216,14.6945,0.005,14.4066,0.0114,16892216,13.7585,0.0129,13.4589,0.0108,16892216,0.382804
273,016.4-01.9,M 1-46,T,18:27:56.3,-15:32:54.42,276.98474,-15.54845,16.45097,-1.97524,1992secg.book.....A,,,R,m;p;r;s;,89342769846252229,276.98466096,-15.54845485,0.044,0.028,0.0,579133440,69,55934.10756944,8,71,11.567,,,,98340,11.689,,,,65572,11.845,,,,98340,11.987,,,,114724,12.7607,0.1245,11.7036,0.0094,16892216,0.274686
274,016.7-07.3,SB 22,L,18:48:30.4,-17:43:54.77,282.12668,-17.73188,16.73689,-7.356,2001A&A...378..843K,,,E,,86722821268321869,282.12679843,-17.73208982,0.026,0.02,0.0,444915712,53,56173.04949074,4,30,19.0628,0.0284,17.8613,0.0081,16892216,19.0814,0.0044,17.9799,0.0197,16892216,19.2333,0.0213,18.3957,0.0084,16892216,19.2887,0.0649,18.4256,0.0768,16892216,,,,,16416,0.857594
275,016.9-02.0,Sa 3-134,T,18:29:19.8,-15:07:39.97,277.33261,-15.12777,16.97955,-2.07757,1992secg.book.....A,,,E,,89842773325777050,277.33255567,-15.12776902,0.005,0.004,0.0,512024576,61,56088.52037037,5,65,16.6453,0.0057,16.6055,0.0046,16892216,16.1653,0.0206,16.0008,0.0137,16892216,16.8322,0.0034,16.7898,0.01,16892208,16.1778,0.0111,16.1124,0.0122,16892216,15.0943,0.0438,15.0749,0.0303,16892216,0.188843
276,017.0+11.1,GLMP 621,T,17:42:14.4,-08:43:18.62,265.56012,-8.72184,17.02326,11.09557,2001A&A...378..843K,,,B,p;,97532655599823917,265.55996222,-8.72211429,0.137,0.09,90.0,914677760,109,55911.86696759,5,48,14.8586,0.0219,14.4629,0.0032,16892216,12.897,,,,114724,12.352,,,,114724,12.034,,,,114724,11.829,,,,114724,1.135896
277,017.3-21.9,Abell 65,T,19:46:34.21,-23:08:13.1,296.64254,-23.13697,17.30514,-21.9719,1992secg.book.....A,,,E,,80232966425276015,296.64253976,-23.13696108,0.002,0.001,0.0,503636160,60,55954.30939815,6,95,15.1896,0.0161,15.2023,0.015,16696,15.1101,0.0057,15.1331,0.0078,115000,15.2318,0.013,15.2696,0.019,16696,15.923,0.0597,16.1472,0.0139,16696,15.6062,0.079,15.7759,0.096,16696,0.032122
278,017.5-07.4,SB 23,P,18:50:13.2,-17:02:21.55,282.55493,-17.03932,17.54543,-7.41718,2001A&A...378..843K,,,S,,87552825548443200,282.5547573,-17.03928307,0.394,0.086,90.0,377806848,45,55570.06958333,0,21,17.9284,0.0103,18.0576,0.0105,16777496,17.0355,0.007,17.1813,0.0099,16777488,17.1891,0.027,,,16778264,17.2807,0.0743,17.3964,0.0887,280,16.2035,0.0548,16.0194,0.0425,16777488,0.609115
280,017.6-10.2,Abell 51,T,19:01:01.39,-18:12:15.5,285.25579,-18.20431,17.61633,-10.24172,1992secg.book.....A,,,R,r;s;,86152852558225184,285.25582349,-18.20427324,0.004,0.003,0.0,503635968,60,56061.91605324,5,90,15.3108,0.0025,15.3129,0.0015,115000,15.5249,0.0017,15.5633,0.0048,115000,15.7577,0.0025,15.7916,0.0018,115000,15.9343,0.0034,16.0012,0.0039,115000,16.0741,0.0061,16.1518,0.0043,115000,0.175014
281,017.7-02.9,M 1-52,T,18:33:58.5,-14:52:25.03,278.49393,-14.87362,17.7227,-2.95604,1992secg.book.....A,,,R,,90152784942791950,278.49429469,-14.8736815,0.027,0.018,90.0,444915712,53,55945.99618056,2,30,17.2414,0.0314,15.1715,0.02,16892216,17.5907,0.0143,15.1817,0.0191,16793912,,,,,16416,18.0379,0.0053,16.2859,0.2923,16793912,16.9279,0.0374,14.5638,0.0614,16892216,1.288065
282,017.9-04.8,M 3-30,T,18:41:14.9,-15:33:41.40,280.312,-15.5615,17.909,-4.8312,1992secg.book.....A,,,R,r;s;,89322803120636476,280.31204502,-15.56156907,0.02,0.003,0.0,444915712,53,55922.3687963,5,58,17.9295,0.0094,15.0081,0.001,16892216,17.9364,0.0279,17.4014,0.1839,16892216,17.7564,0.0421,17.3556,0.0441,16892216,17.8884,0.008,17.8387,0.0185,16892216,17.6481,0.0713,17.7799,0.0119,16892216,0.293606
283,018.0+20.1,Na 1,T,17:12:51.9,-03:16:00.12,258.21625,-3.2667,18.08596,20.15181,1992secg.book.....A,,,E,a;m;p;,104082582163030597,258.21625115,-3.26658512,0.036,0.019,90.0,377806848,45,55878.75260417,0,39,13.067,,,,4,15.579,0.0604,14.1326,0.0051,16777496,16.1395,0.1261,14.9159,0.005,16777496,16.134,0.0252,14.832,0.0027,16777496,15.8258,0.042,14.1847,0.0059,16777496,0.413589
284,018.6-02.2,M 3-54,T,18:33:03.7,-13:44:19.97,278.26559,-13.73888,18.62984,-2.23814,1992secg.book.....A,,,R,,91512782657033632,278.26567365,-13.73893314,0.017,0.012,90.0,444915712,53,56046.24921296,5,64,17.1686,0.0028,15.7475,0.0086,16892216,17.3462,0.0078,15.9375,0.0358,16892216,17.7789,0.0213,16.5228,0.0157,16892216,17.6683,0.0183,16.2921,0.0169,16892216,16.9363,0.0629,15.4983,0.0297,16892216,0.349525
285,018.9+03.6,M 4-8,T,18:12:09.6,-10:42:58.28,273.03995,-10.71619,18.90366,3.68946,1992secg.book.....A,,,R,,95142730400290918,273.04000842,-10.71625476,0.005,0.002,0.0,503635968,60,55912.57986111,10,72,17.2787,0.0088,17.3038,0.0084,115000,15.5769,0.0059,15.5228,0.0021,16892216,15.403,0.0036,15.3521,0.0022,115000,14.9829,0.0067,14.957,0.0109,115000,14.503,0.0383,14.4211,0.0114,115000,0.311535
287,019.2-04.4,PM 1-251,T,18:42:24.8,-14:15:11.81,280.60321,-14.25328,19.2076,-4.4913,2001A&A...378..843K,,,E,r;s;,90892806033426677,280.60332506,-14.25308373,0.012,0.004,90.0,512024576,61,55957.4547338,5,60,17.6161,0.0054,16.0352,0.0088,16892216,17.1979,0.0083,15.8413,0.0153,16892216,17.0104,0.0056,16.7449,0.0093,16892216,16.9241,0.0077,16.8289,0.0131,115000,16.8665,0.0024,16.7296,0.0586,16892216,0.812661
288,019.2-02.2,M 4-10,T,18:34:13.8610,-13:12:24.658,278.55775,-13.20685,19.23339,-2.24577,1992secg.book.....A,,,S,,92152785577122065,278.557701,-13.20689635,0.01,0.006,0.0,512024576,61,55907.17189815,10,51,15.2398,0.0057,15.1415,0.0058,16892216,15.1688,0.0119,15.0234,0.011,16892216,15.7463,0.0104,15.4932,0.0033,16892216,15.331,0.0101,15.1044,0.0104,16892216,14.1116,0.0695,13.9364,0.0333,16892216,0.239447
