# ra,dec,radius
106.71196,-3.08583,2.0
133.55482,8.89806,2.0
53.31102,-25.87165,2.0
95.42823,-12.98721,2.0
148.25218,13.74636,2.0
111.64262,-5.36449,2.0
121.69373,-2.87644,2.0
105.69483,-13.70986,2.0
114.32898,-9.64713,2.0
88.77793,-22.90061,2.0
99.41279,-18.95644,2.0
115.09252,-11.54161,2.0
108.14789,-16.09992,2.0
115.517,-14.3547,2.0
115.4605,-14.73542,2.0
117.01534,-14.12789,2.0
110.3123,-18.14359,2.0
107.81956,-19.8508,2.0
96.7585,-25.3805,2.0
115.48075,-18.20869,2.0
111.98546,-20.22302,2.0
109.83946,-21.73207,2.0
117.54778,-19.30447,2.0
144.78799,-2.80874,2.0
113.355,-23.428,2.0
122.18443,-19.23364,2.0
128.34758,-16.14939,2.0
103.80096,-29.12459,2.0
122.67345,-20.5256,2.0
108.70733,-27.83981,2.0
118.7975,-23.63683,2.0
105.708,-31.5917,2.0
116.85937,-27.33532,2.0
75.7572,-39.76235,2.0
130.07884,-20.91007,2.0
120.62055,-27.69873,2.0
146.39714,-13.171,2.0
112.2242,-35.75387,2.0
115.826,-34.7532,2.0
122.25685,-32.67359,2.0
123.33955,-33.01762,2.0
121.06,-34.2667,2.0
119.27728,-36.11388,2.0
127.96931,-32.10241,2.0
134.44148,-28.95998,2.0
130.16753,-32.37589,2.0
44.24334,-44.17164,2.0
121.61808,-38.88998,2.0
129.069,-35.2504,2.0
124.04166,-39.86407,2.0
127.72582,-38.30194,2.0
121.39046,-41.93814,2.0
108.70565,-46.96102,2.0
127.1165,-39.39444,2.0
129.28479,-39.41897,2.0
129.35249,-40.63541,2.0
156.19225,-18.64229,2.0
133.37883,-40.06167,2.0
139.0069,-36.62743,2.0
125.97417,-45.51928,2.0
125.16745,-46.38301,2.0
121.29577,-48.39219,2.0
122.88283,-48.72147,2.0
116.8335,-51.25094,2.0
128.52838,-47.27736,2.0
130.867,-46.11108,2.0
138.11092,-42.42772,2.0
139.04005,-45.47855,2.0
133.57634,-50.53954,2.0
134.76237,-50.39436,2.0
158.62749,-29.18755,2.0
151.75696,-40.43672,2.0
133.4035,-54.08572,2.0
137.16687,-53.32053,2.0
151.44075,-44.35924,2.0
145.40627,-49.96631,2.0
145.40627,-49.96631,2.0
146.85333,-48.97075,2.0
138.78227,-54.87883,2.0
140.52844,-54.16072,2.0
138.47009,-55.47133,2.0
142.70168,-53.16648,2.0
141.19096,-54.60428,2.0
143.50503,-53.19958,2.0
141.76302,-56.10589,2.0
144.46608,-54.45238,2.0
142.83536,-56.29427,2.0
140.35558,-58.3113,2.0
142.72824,-57.61469,2.0
139.86449,-59.20011,2.0
153.31645,-50.33313,2.0
148.36275,-54.87767,2.0
145.85675,-57.28208,2.0
152.99026,-52.63808,2.0
152.64351,-53.93519,2.0
144.69672,-60.09192,2.0
153.33197,-56.92562,2.0
157.88346,-53.55836,2.0
158.57918,-53.68438,2.0
171.68245,-34.36973,2.0
150.95485,-60.73007,2.0
157.88925,-55.34744,2.0
163.66905,-48.78412,2.0
159.61504,-56.78511,2.0
152.3369,-62.61345,2.0
160.33156,-56.15454,2.0
155.7881,-60.54506,2.0
159.88622,-57.10381,2.0
136.77609,-69.94187,2.0
151.84837,-63.90835,2.0
151.74821,-64.36388,2.0
154.45953,-62.67068,2.0
162.18008,-56.05267,2.0
168.47563,-47.95017,2.0
89.2589,-75.67292,2.0
161.12965,-61.66069,2.0
169.54059,-52.16731,2.0
158.94092,-64.31993,2.0
171.00436,-52.85538,2.0
165.98325,-60.60127,2.0
172.15085,-52.93445,2.0
178.12179,-42.29408,2.0
165.0838,-65.24938,2.0
171.85108,-57.29969,2.0
173.32382,-57.10389,2.0
171.9906,-59.9577,2.0
172.702,-59.28497,2.0
172.19737,-60.11036,2.0
173.79567,-60.28361,2.0
178.27726,-50.84907,2.0
186.12814,-18.78486,2.0
180.1795,-47.553,2.0
177.57387,-57.18247,2.0
172.93929,-65.97047,2.0
175.40533,-62.48189,2.0
169.42982,-70.82567,2.0
177.15913,-65.1437,2.0
174.79666,-68.86921,2.0
152.33683,-80.85842,2.0
182.29248,-58.7104,2.0
182.10597,-64.20259,2.0
184.63642,-55.90128,2.0
181.06117,-67.31014,2.0
187.71873,-44.23775,2.0
185.75516,-64.02943,2.0
187.18332,-62.09307,2.0
