# ra,dec,radius
335.46063,-84.91061,2.0
284.095,-31.51333,2.0
291.78464,11.38083,2.0
302.40707,-34.52539,2.0
97.75,-38.5625,2.0
113.72916,-73.81111,2.0
289.35416,42.53333,2.0
298.39999,-10.32472,2.0
316.44843,-32.83105,2.0
237.72792,14.9925,2.0
289.59875,59.99778,2.0
141.96292,69.23917,2.0
147.85788,53.15853,2.0
148.59541,-5.03583,2.0
258.17363,1.92586,2.0
303.79175,17.05028,2.0
55.80958,10.49411,2.0
220.47083,-62.31778,2.0
220.07917,-58.85833,2.0
217.97917,-58.54611,2.0
216.6,-61.93528,2.0
216.0,-59.17333,2.0
115.57083,-13.64,2.0
268.81667,-13.02889,2.0
218.08629,-12.38003,2.0
351.81633,40.02317,2.0
321.58825,0.97622,2.0
202.94288,-19.80714,2.0
115.04375,-24.49778,2.0
236.1635,-52.44606,2.0
238.93975,-50.76153,2.0
274.28892,-29.98444,2.0
278.02333,-15.72208,2.0
278.46438,-24.04728,2.0
279.50283,-12.68492,2.0
279.80583,-12.42769,2.0
283.43104,-14.33281,2.0
283.51904,-9.02994,2.0
128.91954,-43.8085,2.0
93.66666,18.82083,2.0
81.92375,34.69275,2.0
258.60417,-41.74278,2.0
258.14333,-40.51639,2.0
275.33458,-46.56167,2.0
262.56625,-41.36028,2.0
262.51208,-41.31417,2.0
263.645,-26.41278,2.0
267.08125,-25.40806,2.0
267.02125,-25.29306,2.0
267.47417,-25.24944,2.0
267.43917,-25.16083,2.0
268.10333,-25.37778,2.0
268.06083,-24.8075,2.0
256.85958,-29.06722,2.0
258.59333,-28.4575,2.0
259.15375,-28.63972,2.0
262.025,-27.65472,2.0
263.07708,-28.26194,2.0
141.78246,-67.85694,2.0
243.30333,-67.08306,2.0
273.54542,-39.92306,2.0
279.975,-22.0525,2.0
245.57333,-47.22917,2.0
246.4825,-43.96528,2.0
254.21292,-45.11806,2.0
257.54042,-46.2825,2.0
256.48167,-43.89167,2.0
256.58167,-43.25917,2.0
270.75792,-48.49444,2.0
275.75917,-4.97361,2.0
276.52583,-23.77778,2.0
277.17333,-23.94306,2.0
277.63542,-5.92,2.0
277.93625,-5.20917,2.0
280.20583,-2.9975,2.0
280.50958,2.68528,2.0
281.16375,-0.60611,2.0
281.80042,0.89694,2.0
282.665,4.27833,2.0
286.10258,1.70683,2.0
286.95833,16.53917,2.0
287.59458,4.58694,2.0
287.7125,11.49722,2.0
287.8,11.79056,2.0
288.17875,5.76278,2.0
289.90875,6.21833,2.0
290.525,11.54472,2.0
294.06375,26.95944,2.0
295.80208,30.30889,2.0
297.63708,27.35278,2.0
299.14625,27.69778,2.0
299.16042,30.07056,2.0
299.43917,30.76556,2.0
300.71792,31.18972,2.0
301.06208,35.86444,2.0
307.28921,15.61683,2.0
319.91708,46.77611,2.0
77.28175,53.1745,2.0
15.35392,72.76458,2.0
86.34963,-11.76361,2.0
134.21996,-8.06506,2.0
288.77775,-6.17819,2.0
290.94458,26.22667,2.0
333.06333,-76.43417,2.0
47.77208,63.8375,2.0
289.8725,-2.50028,2.0
294.23167,8.90194,2.0
306.39375,53.21222,2.0
308.40458,30.27253,2.0
269.56679,-12.79908,2.0
270.26542,-18.70528,2.0
274.79708,-34.33833,2.0
275.09292,-7.20444,2.0
275.37429,-39.13825,2.0
276.08208,-5.99722,2.0
286.88083,1.30611,2.0
287.21792,3.21889,2.0
287.39542,3.16778,2.0
295.45292,27.86722,2.0
297.60167,11.04417,2.0
309.84167,48.2325,2.0
317.83708,49.62833,2.0
327.75667,59.59056,2.0
223.53888,-56.80469,2.0
261.73625,-37.64972,2.0
261.84208,-37.45417,2.0
262.09167,-37.71417,2.0
264.29583,-38.05528,2.0
267.97667,-12.97111,2.0
270.2175,-19.22944,2.0
270.355,-16.875,2.0
270.87333,-12.41806,2.0
271.14708,-15.70278,2.0
271.22129,-13.82461,2.0
271.4575,-19.31111,2.0
273.16417,-13.58056,2.0
273.20875,-14.82111,2.0
273.59375,-14.62694,2.0
273.64083,-5.17111,2.0
273.77875,-19.99181,2.0
273.84542,-14.94528,2.0
266.605,-37.21361,2.0
273.33262,-16.54607,2.0
273.613,-19.5241,2.0
274.346,-17.7087,2.0
274.249,-14.1688,2.0
279.84,-7.31531,2.0
279.232,-5.75024,2.0
283.586,1.02899,2.0
289.121,12.5975,2.0
